,MSE
122,0.009213167826334636
123,0.009441803296407064
124,0.009445970058441161
125,0.009589659372965494
126,0.00946515401204427
127,0.009748853047688803
128,0.008888561725616455
129,0.009988803863525391
130,0.009060726165771485
131,0.009384075005849202
132,0.009588606357574463
133,0.009343783060709635
134,0.00940218210220337
135,0.009858344395955404
136,0.00906230926513672
137,0.009711312452952066
138,0.009361006418863933
139,0.009333167870839437
140,0.009184854825337728
141,0.009666698773701986
142,0.009089109102884928
143,0.009620559215545655
144,0.00924406925837199
145,0.009306089083353678
146,0.009035561084747314
147,0.009652116298675538
148,0.009212409655253093
149,0.009572382767995198
150,0.009318914413452149
151,0.009196017583211263
152,0.009079488118489583
153,0.009058485825856527
154,0.009169634183247883
155,0.009239073594411213
156,0.009319348335266113
157,0.0092715056737264
158,0.008938496907552083
159,0.009083605607350668
160,0.008882795174916585
161,0.009068039258321127
162,0.009267147382100422
163,0.008968556722005208
164,0.008937783241271972
165,0.008995653788248698
166,0.008794271151224772
167,0.009407611687978108
168,0.008905579249064127
169,0.00891342798868815
170,0.008866376082102457
171,0.008718207677205403
172,0.008973031044006348
173,0.008828478654225667
174,0.008684797286987305
175,0.009387505054473878
176,0.008866492907206218
177,0.009090739091237386
178,0.008886079788208007
179,0.009159159660339356
180,0.009029048283894857
181,0.009190192222595215
182,0.009375108083089194
183,0.009007463455200196
184,0.009357790946960449
185,0.008986610571543376
186,0.009124627908070882
187,0.008839168548583985
188,0.008937344551086426
189,0.008675899505615235
190,0.008541130224863688
191,0.008888449668884277
192,0.008464282353719075
193,0.009343660672505697
194,0.008908449014027913
195,0.008444481690724691
196,0.00903051217397054
197,0.008742451667785645
198,0.008932987848917643
199,0.009302854537963867
200,0.008926790555318196
201,0.009108912150065105
202,0.008929126262664795
203,0.008810954888661703
204,0.00886520226796468
205,0.008749497731526694
206,0.008719061215718587
207,0.008880680402119954
208,0.008584462801615397
209,0.009040594100952148
210,0.008813412984212239
211,0.00895947774251302
212,0.008667593002319335
213,0.0088715394337972
214,0.008655204772949218
215,0.008905696868896484
216,0.008822491963704427
217,0.00870336135228475
218,0.008859144846598306
219,0.00875204086303711
220,0.009014708995819092
221,0.008456379572550455
222,0.008800768852233886
223,0.0085432497660319
224,0.008608864148457846
225,0.008831396102905273
226,0.008698781331380209
227,0.008781553904215495
228,0.008789210319519044
229,0.00826252301534017
230,0.008757081031799317
231,0.008410787582397461
232,0.009196799596150716
233,0.009154517650604248
234,0.009142985343933105
235,0.009032991727193197
236,0.008597431182861328
237,0.00850509484608968
238,0.008657772541046143
239,0.008484245936075847
240,0.009042075475056966
241,0.008483196099599202
242,0.00856005032857259
243,0.008655444780985514
244,0.00855341116587321
245,0.008767418066660563
246,0.008645391464233399
247,0.008682255744934081
248,0.008528539339701335
249,0.009112319946289062
250,0.00859713872273763
251,0.008874532381693521
252,0.008713526725769043
253,0.008413284619649252
254,0.008701404730478923
255,0.008396892547607422
256,0.00890766700108846
257,0.008425453503926594
258,0.008631608486175536
259,0.008261853059132894
260,0.008458669980367024
261,0.008594471613566081
262,0.008444092273712157
263,0.008778030077616374
264,0.008402374585469564
265,0.008256126244862874
266,0.008513853549957276
267,0.008610286712646485
268,0.008725465138753255
269,0.008553972244262695
270,0.008472091356913248
271,0.00857194423675537
272,0.008269329071044922
273,0.00861405611038208
274,0.00843639850616455
275,0.00864362637201945
276,0.008705364863077799
277,0.008495377699534097
278,0.00849768082300822
279,0.008471425374348958
280,0.008501094977060954
281,0.008628870646158854
282,0.008714915911356608
283,0.008377322355906169
284,0.00872535228729248
285,0.008257412910461425
286,0.008684966564178467
287,0.008341808319091797
288,0.008363086382548015
289,0.00828937292098999
290,0.008395740191141764
291,0.008152507146199544
292,0.008503148555755615
293,0.00839458147684733
294,0.008106285730997722
295,0.008731773694356283
296,0.00870039701461792
297,0.008492372830708821
298,0.008553365071614583
299,0.008257795969645182
300,0.00828243096669515
301,0.008345343271891277
